"60";"61";"62";"63";"64";"65";"66";"67";"68";"69";"70"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"10";"2";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"0";"0";"1";"1";"1";"1";"0";"2";"2";"2";"AE"
"9";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"5";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"4";"0";"1"
"BS";"1";"1";"1";"1";"1";"1";"1";"1";"D";"D"
"0";"2";"2";"2";"0";"2";"2";"0";"AE";"AE";"AE"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"3";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"2";"2";"D";"D"
"BS";"2";"0";"2";"2";"2";"11";"0";"2";"2";"2"
"BS";"BS";"BS";"0";"0";"1";"1";"1";"1";"1";"1"
"0";"0";"0";"1";"1";"1";"1";"0";"0";"1";"AE"
"0";"0";"1";"1";"1";"1";"0";"1";"1";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"6";"6"
"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1";"1";"0"
"0";"0";"0";"4";"0";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"BS";"BS";"0";"2";"2";"2";"2";"2";"0";"2";"2"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"14";"0";"14"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"AE"
"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"1"
"2";"2";"2";"2";"8";"2";"2";"0";"D";"D";"D"
"BS";"BS";"BS";"0";"1";"1";"1";"1";"1";"1";"0"
"BS";"BS";"0";"2";"2";"0";"1";"1";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1"
"BS";"BS";"BS";"BS";"0";"0";"0";"1";"1";"1";"1"
"0";"0";"4";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"0";"0";"3";"3";"3";"0";"0";"2";"0";"D";"D"
"BS";"BS";"2";"2";"2";"2";"0";"0";"2";"10";"2"
"0";"7";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"2";"2";"2";"0";"0";"0";"2";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"0";"1";"0";"D"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"1";"1";"1";"1";"1";"1";"0"
"0";"1";"1";"0";"D";"D";"D";"D";"D";"D";"D"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"D";"D";"D";"D";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"1"
"4";"4";"4";"4";"4";"AE";"AE";"AE";"AE";"AE";"AE"
"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1";"1"
"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"9"
"2";"2";"8";"2";"8";"2";"11";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"6";"6";"0";"0";"AE"
"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"AE"
"4";"1";"1";"1";"0";"1";"1";"0";"0";"1";"AE"
"0";"0";"0";"0";"0";"0";"5";"0";"0";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"3";"3";"3";"3";"3";"3"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"4";"5"
"0";"0";"0";"0";"0";"7";"0";"0";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"8";"8";"AE";"AE";"AE";"AE"
"1";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"2";"2";"0";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"0";"0";"0";"0";"0";"0";"1";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"14";"0";"AE"
"BS";"BS";"BS";"BS";"1";"1";"1";"1";"0";"0";"0"
"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"1";"1";"1";"1";"3";"3";"3";"0";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"4";"0"
"1";"1";"0";"0";"0";"0";"0";"0";"0";"AE";"AE"
"BS";"BS";"0";"4";"0";"1";"1";"1";"1";"1";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1"
"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"1";"0";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"1";"0";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"0"
"BS";"BS";"BS";"1";"0";"0";"0";"1";"1";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3"
"BS";"BS";"BS";"BS";"2";"2";"11";"4";"4";"4";"0"
"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"BS";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"5";"0";"D";"D";"D"
"1";"0";"D";"D";"D";"D";"D";"D";"D";"D";"D"
"BS";"BS";"0";"0";"0";"0";"1";"1";"1";"1";"1"
"5";"5";"5";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"7";"0";"0";"0";"0";"0";"0";"AE";"AE"
"7";"6";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"2";"0";"2";"2";"2";"2";"2";"2";"AE";"AE";"AE"
"0";"0";"0";"9";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE"
"3";"3";"3";"3";"3";"3";"3";"3";"3";"AE";"AE"
"0";"0";"0";"0";"0";"0";"1";"0";"AE";"AE";"AE"
"3";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"D"
"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"12";"0";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"0";"0";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"2";"2";"2";"0";"0";"2";"2";"2";"AE"
"6";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"2";"2";"D";"D";"D";"D";"D";"D";"D";"D";"D"
"2";"0";"2";"2";"2";"0";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"AE"
"0";"0";"0";"0";"0";"0";"0";"11";"AE";"AE";"AE"
"2";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"0";"0"
"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"2";"2";"2";"2";"2";"2";"0";"6";"4";"4";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2";"2"
"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1"
"0";"0";"0";"0";"0";"1";"0";"4";"4";"1";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"D"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"0";"0"
"0";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"2";"2";"2";"9";"1";"1";"1";"0";"1"
"BS";"BS";"BS";"0";"0";"0";"0";"1";"1";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"0";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"2";"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"AE"
"BS";"0";"0";"0";"0";"8";"7";"3";"3";"0";"3"
"0";"0";"0";"0";"2";"0";"2";"2";"2";"AE";"AE"
"BS";"BS";"BS";"0";"0";"1";"6";"3";"0";"3";"12"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"0"
"0";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"2";"2";"2";"2";"2";"2";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"1";"1";"1";"1";"5";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"3";"0";"10";"D";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"3"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"3";"3";"3"
"0";"0";"0";"0";"0";"6";"0";"AE";"AE";"AE";"AE"
"4";"4";"4";"5";"0";"1";"1";"1";"1";"1";"AE"
"0";"0";"0";"0";"0";"0";"10";"AE";"AE";"AE";"AE"
"1";"1";"1";"0";"1";"1";"AE";"AE";"AE";"AE";"AE"
"4";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"1";"1";"1";"1";"1";"1";"1"
"0";"0";"2";"8";"0";"0";"AE";"AE";"AE";"AE";"AE"
"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1"
"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"8"
"4";"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE"
"9";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"AE"
"5";"5";"5";"5";"5";"0";"D";"D";"D";"D";"D"
"0";"6";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE"
"7";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"5";"0";"0"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"1";"0"
"BS";"BS";"0";"0";"0";"1";"1";"1";"1";"1";"1"
"2";"2";"2";"2";"2";"2";"2";"2";"2";"0";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"4";"5"
"7";"0";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"2";"11";"0";"9";"D";"D"
"0";"0";"0";"1";"1";"0";"1";"1";"1";"AE";"AE"
"0";"0";"2";"2";"2";"9";"1";"1";"0";"9";"AE"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"5";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"1";"0";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3"
"0";"0";"0";"0";"0";"0";"5";"5";"5";"AE";"AE"
"BS";"0";"0";"8";"10";"0";"1";"0";"D";"D";"D"
"BS";"BS";"BS";"0";"0";"0";"2";"2";"2";"0";"0"
"0";"0";"0";"0";"4";"1";"1";"1";"1";"1";"AE"
"7";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"5"
"BS";"BS";"BS";"0";"0";"0";"0";"1";"1";"0";"0"
"4";"4";"4";"4";"8";"2";"2";"2";"AE";"AE";"AE"
"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"AE"
"0";"0";"0";"0";"1";"1";"1";"1";"D";"D";"D"
"BS";"BS";"BS";"0";"1";"1";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"3"
"1";"1";"1";"4";"0";"2";"0";"2";"2";"D";"D"
"1";"1";"1";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"2";"2";"2";"2";"2";"0";"2";"2";"2";"0";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"BS";"BS";"0";"0";"1";"0";"3";"3";"3";"3";"3"
"0";"0";"4";"8";"2";"2";"2";"2";"2";"2";"AE"
"1";"1";"1";"D";"D";"D";"D";"D";"D";"D";"D"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"5";"6";"AE";"AE";"AE";"AE";"AE"
"7";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1"
"BS";"BS";"0";"3";"10";"14";"0";"0";"0";"0";"4"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"AE"
"1";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"BS";"BS";"BS";"BS";"14";"0";"0";"0";"0";"0";"0"
"0";"0";"7";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"AE"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1"
"0";"0";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"1";"1";"14";"1";"0";"0";"D";"D"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0"
"2";"2";"4";"5";"4";"9";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"0";"0";"1";"1";"1";"1"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"6";"0";"0";"0";"0";"AE";"AE"
"1";"0";"0";"0";"0";"0";"AE";"AE";"AE";"AE";"AE"
"3";"3";"3";"3";"3";"3";"AE";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"1";"1";"1";"1";"1";"AE";"AE"
"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"AE"
"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"8";"7"
"0";"0";"0";"0";"1";"0";"0";"AE";"AE";"AE";"AE"
"1";"0";"0";"0";"1";"0";"0";"4";"AE";"AE";"AE"
"0";"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"1";"D";"D";"D";"D";"D"
"0";"0";"0";"0";"7";"0";"0";"0";"AE";"AE";"AE"
"BS";"BS";"0";"0";"7";"D";"D";"D";"D";"D";"D"
"0";"0";"2";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0"
"0";"12";"0";"12";"10";"8";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"2";"2"
"0";"0";"0";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"4";"4";"2";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"4";"4";"8";"4";"1";"1";"0";"1";"1";"1"
"1";"1";"1";"1";"1";"0";"1";"1";"AE";"AE";"AE"
"3";"3";"3";"3";"3";"3";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"0";"0"
"4";"4";"8";"2";"1";"1";"1";"1";"1";"1";"AE"
"0";"0";"0";"6";"0";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3"
"BS";"BS";"BS";"BS";"10";"8";"8";"10";"7";"9";"9"
"0";"0";"8";"0";"0";"0";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"AE"
"0";"0";"0";"1";"0";"1";"1";"0";"1";"0";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"9"
"3";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"5";"5";"0";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"1";"1";"0";"0";"D";"D";"D";"D";"D";"D"
"9";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"3";"3";"3";"3"
"3";"3";"3";"3";"7";"3";"7";"AE";"AE";"AE";"AE"
"0";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"0";"1";"1"
"9";"0";"0";"D";"D";"D";"D";"D";"D";"D";"D"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"AE";"AE"
"BS";"BS";"BS";"1";"4";"0";"0";"0";"0";"0";"0"
"0";"3";"3";"3";"3";"3";"3";"3";"AE";"AE";"AE"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"0";"9";"0";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"12";"0"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"14"
"0";"0";"0";"0";"4";"4";"1";"1";"1";"AE";"AE"
"1";"1";"1";"1";"1";"1";"13";"0";"D";"D";"D"
"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1"
"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"AE"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"3"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"3";"3"
"BS";"BS";"BS";"BS";"BS";"0";"0";"2";"6";"6";"6"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3"
"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"3";"3";"0";"0";"0";"0";"0"
"0";"0";"4";"5";"1";"1";"1";"1";"8";"7";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"1"
"0";"0";"0";"0";"0";"0";"0";"0";"1";"D";"D"
"0";"0";"0";"14";"1";"1";"1";"1";"1";"0";"AE"
"1";"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"15";"0";"0";"0";"AE"
"BS";"BS";"BS";"1";"1";"0";"1";"0";"1";"1";"1"
"BS";"0";"3";"3";"3";"3";"7";"14";"0";"7";"8"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1";"1"
"BS";"BS";"0";"4";"4";"4";"11";"4";"1";"1";"1"
"BS";"0";"0";"0";"0";"1";"1";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"14";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"AE"
"BS";"BS";"BS";"2";"2";"2";"2";"2";"2";"0";"2"
"1";"1";"1";"1";"0";"0";"AE";"AE";"AE";"AE";"AE"
"BS";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"2";"0";"2";"2";"2";"2";"2";"2";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"4";"1";"1";"0";"5";"D"
"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"0";"0";"0";"0";"0";"0";"0";"1";"0";"AE";"AE"
"BS";"BS";"BS";"0";"1";"1";"1";"1";"1";"1";"1"
"1";"0";"0";"0";"0";"0";"0";"0";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"3";"3"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1"
"3";"3";"3";"3";"3";"0";"0";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"0";"0";"15";"AE";"AE";"AE";"AE"
"0";"0";"0";"0";"1";"1";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3"
"BS";"BS";"BS";"BS";"3";"3";"3";"3";"3";"3";"3"
"BS";"BS";"3";"3";"3";"3";"3";"3";"3";"3";"0"
"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"AE"
"0";"0";"0";"0";"0";"1";"1";"AE";"AE";"AE";"AE"
"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"0";"1";"0";"D";"D";"D";"D";"D"
"0";"0";"0";"1";"5";"6";"1";"0";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"3";"3";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1"
"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"1"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"12";"3";"13";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"BS";"BS";"BS";"0";"0";"0";"0";"14";"0";"3";"0"
"BS";"BS";"BS";"BS";"BS";"BS";"2";"2";"2";"2";"10"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"13"
"BS";"BS";"BS";"BS";"BS";"0";"1";"1";"1";"1";"1"
"3";"3";"7";"D";"D";"D";"D";"D";"D";"D";"D"
"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"0";"1";"1";"1";"1";"1";"1";"7";"8"
"BS";"0";"0";"0";"0";"0";"1";"1";"0";"1";"1"
"BS";"3";"3";"3";"3";"3";"3";"3";"0";"3";"3"
"0";"0";"0";"7";"D";"D";"D";"D";"D";"D";"D"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"1";"1"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1"
"BS";"BS";"BS";"BS";"BS";"0";"0";"0";"12";"12";"D"
"1";"0";"0";"0";"1";"0";"1";"1";"1";"AE";"AE"
"BS";"BS";"BS";"1";"1";"1";"1";"1";"1";"1";"1"
"4";"8";"2";"0";"0";"0";"0";"6";"6";"AE";"AE"
"0";"0";"0";"0";"0";"0";"0";"0";"12";"AE";"AE"
"0";"0";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"3";"3";"3"
"BS";"0";"0";"0";"0";"0";"1";"0";"D";"D";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"0";"1";"1";"1"
"1";"1";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"3";"3";"3";"3"
"3";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE";"AE"
"0";"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"0";"0";"0";"0";"0";"1";"1"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"0";"1"
"4";"4";"4";"4";"4";"4";"4";"0";"1";"1";"AE"
"5";"5";"5";"D";"D";"D";"D";"D";"D";"D";"D"
"1";"1";"1";"1";"1";"D";"D";"D";"D";"D";"D"
"0";"0";"0";"13";"12";"AE";"AE";"AE";"AE";"AE";"AE"
"1";"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"9";"8";"7"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"BS";"0";"0";"1"
"BS";"0";"0";"0";"0";"0";"8";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"1";"1";"1";"AE";"AE"
"0";"1";"1";"1";"1";"1";"1";"1";"0";"AE";"AE"
"BS";"BS";"BS";"0";"0";"0";"0";"0";"0";"12";"D"
"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1";"1"
"BS";"BS";"BS";"BS";"BS";"BS";"BS";"1";"1";"1";"1"
"0";"0";"0";"0";"0";"0";"0";"13";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"1";"1";"1";"1";"1";"1";"1"
"2";"2";"2";"2";"AE";"AE";"AE";"AE";"AE";"AE";"AE"
"BS";"BS";"BS";"0";"0";"1";"1";"1";"1";"1";"1"
"3";"0";"0";"0";"0";"0";"0";"0";"1";"0";"AE"
"1";"1";"1";"1";"1";"1";"AE";"AE";"AE";"AE";"AE"
"0";"1";"1";"1";"5";"AE";"AE";"AE";"AE";"AE";"AE"
